cometertu,K O M E T E R T U,cometertu,,,,,
comezon,K O M E Z O N,comezon,,,,,
cominu,K O M I N U,cominu,,,,,
como,K O M O,como,,,,,
compañeru,K O M P A GN E R U,companweru,,,,,
competencia,K O M P E T E N S I A,competencia,,,,,
competirnu,K O M P E T I R N U,competirnu,,,,,
completu,K O M P L E T U,completu,,,,,
cómplice,K OH M P L I S E,coqmplice,,,,,
comprometida,K O M P R O M E T I D A,comprometida,,,,,
comunicación,K O M U N I K A S I OH N,comunicacioqn,,,,,
con,K O N,con,,,,,
conciencia,K O N S I E N S I A,conciencia,,,,,
condena,K O N D E N A,condena,,,,,
condenar,K O N D E N A R,condenar,,,,,
condenarbe,K O N D E N A R B E,condenarbe,,,,,
condenarca',K O N D E N A R K AH,condenarcaqq,,,,,
condenárcabe,K O N D E N AH R K A B E,condenaqrcabe,,,,,
condenarlu',K O N D E N A R L UH,condenarluqq,,,,,
condenarnu,K O N D E N A R N U,condenarnu,,,,,
condenartu,K O N D E N A R T U,condenartu,,,,,
conducta,K O N D U K T A,conducta,,,,,
confesarca',K O N F E S A R K AH,confesarcaqq,,,,,
confesarnu,K O N F E S A R N U,confesarnu,,,,,
confianza,K O N F I A N Z A,confianza,,,,,
conforme,K O N F O R M E,conforme,,,,,
confundirbe,K O N F U N D I R B E,confundirbe,,,,,
congregación,K O N G R E G A S I OH N,congregacioqn,,,,,
conjugacion,K O N J U G A S I O N,conjugacion,,,,,
conocimientu,K O N O S I M I E N T U,conocimientu,,,,,
conseju,K O N S E J U,conseju,,,,,
constantino,K O N S T A N T I N O,constantino,,,,,
constitución,K O N S T I T U S I OH N,constitucioqn,,,,,
contaminar,K O N T A M I N A R,contaminar,,,,,
contaminarbe,K O N T A M I N A R B E,contaminarbe,,,,,
contaminárcabe,K O N T A M I N AH R K A B E,contaminaqrcabe,,,,,
contigo,K O N T I G O ,contigo ,,,,,
contra,K O N T R A,contra,,,,,
contratárcabe,K O N T R A T AH R K A B E,contrataqrcabe,,,,,
contribución,K O N T R I B U S I OH N,contribucioqn,,,,,
controlar,K O N T R O L A R,controlar,,,,,
coo,K OOH,coo,,,,,
coordinación,K OOH R D I N A S I OH N,coordinacioqn,,,,,
copa,K O P A,copa,,,,,
coral,K O R A L,coral,,,,,
coraza,K O R A Z A,coraza,,,,,
corazín,K O R A Z IH N,coraziqn,,,,,
corazon,K O R A Z O N,corazon,,,,,
corazón,K O R A Z OH N,corazoqn,,,,,
corbán,K O R B AH N,corbaqn,,,,,
coré,K O R EH,coreq,,,,,
corinto,K O R I N T O,corinto,,,,,
cornelio,K O R N E L I O,cornelio,,,,,
corona,K O R O N A,corona,,,,,
corredor,K O RF E D O R,corredor,,,,,
corregir,K O RF E J I R,corregir,,,,,
corriente,K O RF I E N T E,corriente,,,,,
cortina,K O R T I N A,cortina,,,,,
corzo,K O R Z O ,corzo,,,,,
cos,K O S,cos,,,,,
cosa,K O S A,cosa,,,,,
cosahuiini',K O S A U IIH N IH,cosahuiiniqq,,,,,
cosam,K O S A M,cosam,,,,,
cosecha,K O S E CH A,cosecha,,,,,
cosechar,K O S E CH A R,cosechar,,,,,
costa,K O S T A,costa,,,,,
costumbre,K O S T U M B R E,costumbre,,,,,
cré,K R EH,creq,,,,,
creación,K R E A S I OH N,creacioqn,,,,,
creca',K R E K AH,crecaqq,,,,,
crécabe,K R EH K A B E,creqcabe,,,,,
credu,K R E D U,credu,,,,,
crelu',K R E L UH,creluqq,,,,,
crenu,K R E N U,crenu,,,,,
creta,K R E T A,creta,,,,,
cretu,K R E T U,cretu,,,,,
criada,K R I A D A,criada,,,,,
crisólito,K R I S OH L I T O,crisoqlito,,,,,
crisoprasa,K R I S O P R A S A,crisoprasa,,,,,
crispo,K R I S P O,crispo,,,,,
cristal,K R I S T A L,cristal,,,,,
cristianu,K R I S T I A N U,cristianu,,,,,
cristina,K R I S T I N A,cristina,,,,,
cristu,K R I S T U,cristu,,,,,
criticar,K R I T I K A R,criticar,,,,,
criticarca',K R I T I K A R K AH,criticarcaqq,,,,,
criticárcabe,K R I T I K AH R K A B E,criticaqrcabe,,,,,
criticarnu,K R I T I K A R N U,criticarnu,,,,,
criticartu,K R I T I K A R T U,criticartu,,,,,
cruz,K R U Z,cruz,,,,,
cu',K UH,cuqq,,,,,
cu'be,K UH B E,cuqqbe,,,,,
cu'bia'lu',K UH B I AH L UH,cuqqbiaqqluqq,,,,,
cu'ca,K UH K A,cuqqca,,,,,
cu'ca',K UH K AH,cuqqcaqq,,,,,
cu'cabe,K UH K A B E,cuqqcabe,,,,,
cú'cabe,K UH K A B E,cuqqqcabe,,,,,
cu'dícabe,K UH D IH K A B E,cuqqdiqcabe,,,,,
cu'lu',K UH L UH,cuqqluqq,,,,,
cu'nísaca',K UH N IH S A K AH,cuqqniqsacaqq,,,,,
cu'nu,K UH N U,cuqqnu,,,,,
cú'saanu,K UH S AAH N U,cuqqqsaanu,,,,,
cu'tu,K UH T U,cuqqtu,,,,,
cuaa',K U AAH,cuaaqq,,,,,
cuaanisa',K U AAH N I S AH,cuaanisaqq,,,,,
cuaata',K U AAH T AH,cuaataqq,,,,,
cuachi,K U A CH I,cuachi,,,,,
cuadradu,K U A D R A D U,cuadradu,,,,,
cualidad,K U A L I D A D,cualidad,,,,,
cuana',K U A N AH,cuanaqq,,,,,
cuánaca',K U AH N A K AH,cuaqnacaqq,,,,,
cuánacabe,K U AH N A K A B E,cuaqnacabe,,,,,
cuánalu',K U AH N A L UH,cuaqnaluqq,,,,,
cuananaxhi,K U A N A N A XH I,cuananaxhi,,,,,
cuanda,K U A N D A,cuanda,,,,,
cuarenta,K U A R E N T A,cuarenta,,,,,
cuarta,K U A R T A,cuarta,,,,,
cuartel,K U A R T E L,cuartel,,,,,
cuarto,K U A R T O,cuarto,,,,,
cuartu,K U A R T U,cuartu,,,,,
cuatro,K U A T R O,cuatro,,,,,
cuba,K U B A,cuba,,,,,
cubayuunu,K U B A Y UUH N U,cubayuunu,,,,,
cubi,K U B I,cubi,,,,,
cuca'du,K U K AH D U,cucaqqdu,,,,,
cucá'lunu,K U K AH L U N U,cucaqqqlunu,,,,,
cucaa,K U K AAH,cucaa,,,,,
cucaa',K U K AAH,cucaaqq,,,,,
cucaabe,K U K AAH B E,cucaabe,,,,,
cucaaca',K U K AAH K AH,cucaacaqq,,,,,
cucaadiaga,K U K AAH D I A G A,cucaadiaga,,,,,
cucaadiágabe,K U K AAH D I AH G A B E,cucaadiaqgabe,,,,,
cucaadiágaca',K U K AAH D I AH G A K AH,cucaadiaqgacaqq,,,,,
cucaadiáganu,K U K AAH D I AH G A N U,cucaadiaqganu,,,,,
cucaadiágatu,K U K AAH D I AH G A T U,cucaadiaqgatu,,,,,
cucaalú,K U K AAH L UH,cucaaluq,,,,,
cucaalu',K U K AAH L UH,cucaaluqq,,,,,
cucaalúcabe,K U K AAH L UH K A B E,cucaaluqcabe,,,,,
cucaalutu,K U K AAH L U T U,cucaalutu,,,,,
cucaanatu,K U K AAH N A T U,cucaanatu,,,,,
cucaarúcabe,K U K AAH R UH K A B E,cucaaruqcabe,,,,,
cuchá,K U CH AH,cuchaq,,,,,
cuchaa,K U CH AAH,cuchaa,,,,,
cuchaa',K U CH AAH,cuchaaqq,,,,,
cuchaca',K U CH A K AH,cuchacaqq,,,,,
cuchácabe,K U CH AH K A B E,cuchaqcabe,,,,,
cuchee,K U CH EEH,cuchee,,,,,
cucheebe,K U CH EEH B E,cucheebe,,,,,
cucheelú,K U CH EEH L UH,cucheeluq,,,,,
cucheené,K U CH EEH N EH,cucheeneq,,,,,
cucheenetu,K U CH EEH N E T U,cucheenetu,,,,,
cuchéndabe,K U CH EH N D A B E,cucheqndabe,,,,,
cuchiaa,K U CH I AAH,cuchiaa,,,,,
cuchiaaca',K U CH I AAH K AH,cuchiaacaqq,,,,,
cuchiachaladibe          ,K U CH I A CH A L A D I B E      ,cuchiachaladibe,,,,,
cuchiiñaca',K U CH IIH GN A K AH,cuchiinwacaqq,,,,,
cuchiiñalu',K U CH IIH GN A L UH,cuchiinwaluqq,,,,,
cuchuni,K U CH U N I,cuchuni,,,,,
cucueeza,K U K U EEH Z A,cucueeza,,,,,
cucueezaca',K U K U EEH Z A K AH,cucueezacaqq,,,,,
cucueezatu,K U K U EEH Z A T U,cucueezatu,,,,,
cucuí,K U K U IH,cucuiq,,,,,
cucuica',K U K U I K AH,cucuicaqq,,,,,
cucuiidxi',K U K U IIH DX IH,cucuiidxiqq,,,,,
cucuudxi,K U K UUH DX I,cucuudxi,,,,,
cudi,K U D I,cudi,,,,,
cudi'du,K U D IH D U,cudiqqdu,,,,,
cudica,K U D I K A,cudica,,,,,
cudicabe,K U D I K A B E,cudicabe,,,,,
cudiee',K U D I EEH,cudieeqq,,,,,
cudii,K U D IIH,cudii,,,,,
cudiibe,K U D IIH B E,cudiibe,,,,,
cudiica',K U D IIH K AH,cudiicaqq,,,,,
cudiilu',K U D IIH L UH,cudiiluqq,,,,,
cudiiru',K U D IIH R UH,cudiiruqq,,,,,
cudiitu,K U D IIH T U,cudiitu,,,,,
cudxiá,K U DX I AH,cudxiaq,,,,,
cudxigueta',K U DX I G E T AH,cudxiguetaqq,,,,,
cudxiguétalu',K U DX I G EH T A L UH,cudxigueqtaluqq,,,,,
cudxii,K U DX IIH,cudxii,,,,,
cudxiiba',K U DX IIH B AH,cudxiibaqq,,,,,
cudxiiluca',K U DX IIH L U K AH,cudxiilucaqq,,,,,
cue,K U E,cue,,,,,
cue',K U EH,cueqq,,,,,
cué',K U EH,cueqqq,,,,,
cue'be,K U EH B E,cueqqbe,,,,,
cué'cabe,K U EH K A B E,cueqqqcabe,,,,,
cue'lu',K U EH L UH,cueqqluqq,,,,,
cue'nu,K U EH N U,cueqqnu,,,,,
cue'pe,K U EH P E,cueqqpe,,,,,
cue'tu,K U EH T U,cueqqtu,,,,,
cuee,K U EEH,cuee,,,,,
cuee',K U EEH,cueeqq,,,,,
cueebe,K U EEH B E,cueebe,,,,,
cueeca',K U EEH K AH,cueecaqq,,,,,
cueecabe,K U EEH K A B E,cueecabe,,,,,
cueechú,K U EEH CH UH,cueechuq,,,,,
cueechuca',K U EEH CH U K AH,cueechucaqq,,,,,
cueelu',K U EEH L UH,cueeluqq,,,,,
cueenelu',K U EEH N E L UH,cueeneluqq,,,,,
cueenu,K U EEH N U,cueenu,,,,,
cueeruaabe,K U EEH R U AAH B E,cueeruaabe,,,,,
cueetu,K U EEH T U,cueetu,,,,,
cueeza,K U EEH Z A,cueeza,,,,,
cueni,K U E N I,cueni,,,,,
cuenta,K U E N T A,cuenta,,,,,
cuentu,K U E N T U,cuentu,,,,,
cuerpu,K U E R P U,cuerpu,,,,,
cuervo,K U E R B O,cuervo,,,,,
cueva,K U E B A,cueva,,,,,
cueza,K U E Z A,cueza,,,,,
cuézaca',K U EH Z A K AH,cueqzacaqq,,,,,
cuezadxí,K U E Z A DX IH,cuezadxiq,,,,,
cuézalu',KU EH ZAL UH,cueqzaluqq,,,,,
cuezané,K U E Z A N EH,cuezaneq,,,,,
cuezanu,K U E Z A N U,cuezanu,,,,,
cuézanu,K U EH Z A N U,cueqzanu,,,,,
cuézatu,K U EH Z A T U,cueqzatu,,,,,
cugaanda,K U G AAH N D A,cugaanda,,,,,
cugaandanu,K U G AAH N D A N U,cugaandanu,,,,,
cugaani',K U G AAH N IH,cugaaniqq,,,,,
cugaanicabe,K U G AAH N I K A B E,cugaanicabe,,,,,
cugaca',K U G A K AH,cugacaqq,,,,,
cugadxe,K U G A DX E,cugadxe,,,,,
cugadxi,K U G A DX I,cugadxi,,,,,
cugapa,K U G A P A,cugapa,,,,,
cugapadiuxe',K U G A P A D I U X EH,cugapadiuxeqq,,,,,
cugapadiúxidu,K U G A P A D I UH X I D U,cugapadiuqxidu,,,,,
cugázeca',K U G AH Z E K AH,cugaqzecaqq,,,,,
cuguna,K U G U N A,cuguna,,,,,
cuí,K U IH,cuiq,,,,,
cui',K U IH,cuiqq,,,,,
cuica',K U I K AH,cuicaqq,,,,,
cuícabe,K U IH K A B E,cuiqcabe,,,,,
cuidadu,K U I D A D U,cuidadu,,,,,
cuidxi,K U I DX I,cuidxi,,,,,
cuídxibe,K U IH DX I B E,cuiqdxibe,,,,,
cuilu',K U I L UH,cuiluqq,,,,,
cuiné,K U I N EH,cuineq,,,,,
cuínedu,K U IH N E D U,cuiqnedu,,,,,
cuínenu,K U IH N E N U,cuiqnenu,,,,,
cuinu,K U I N U,cuinu,,,,,
cuitu,K U I T U,cuitu,,,,,
culaa,K U L AAH,culaa,,,,,
culaaca',K U L AAH K AH,culaacaqq,,,,,
culabi,K U L A B I,culabi,,,,,
culpa,K U L P A,culpa,,,,,
cultura,K U L T U R A,cultura,,,,,
cului'ca',K U L U IH K AH,culuiqqcaqq,,,,,
cumal,K U M A L,cumal,,,,,
cúmi,K UH M I,cuqmi,,,,,
cumplir,K U M P L I R,cumplir,,,,,
cumplirbe,K U M P L I R B E,cumplirbe,,,,,
cumplirca',K U M P L I R K AH,cumplircaqq,,,,,
cumplírcabe,K U M P L IH R K A B E,cumpliqrcabe,,,,,
cumplirlu',K U M P L I R L UH,cumplirluqq,,,,,
cumplirnu,K U M P L I R N U,cumplirnu,,,,,
cumplirtu,K U M P L I R T U,cumplirtu,,,,,
cumu,K U M U,cumu,,,,,
cuna,K U N A,cuna,,,,,
cundaaca',K U N D AAH K AH,cundaacaqq,,,,,
cundubi,K U N D U B I,cundubi,,,,,
cunduuba,K U N D UUH B A ,cunduuba,,,,,
cunduuba',K U N D UUH B AH,cunduubaqq,,,,,
cuniibi,K U N IIH B I,cuniibi,,,,,
cunítidu,K U N IH T I D U,cuniqtidu,,,,,
cunitilú,K U N I T I L UH,cunitiluq,,,,,
cuquiichi',K U K IIH CH IH,cukiichiqq,,,,,
cuquiichica',K U K IIH CH I K AH,cukiichicaqq,,,,,
cuquiichicabe,K U K IIH CH I K A B E,cukiichicabe,,,,,
cuquiidi',K U K IIH D IH,cuquiidiq,,,,,
currá,K U RF AH,curraq,,,,,
curriá,K U RF I AH,curriaq,,,,,
curtidor,K U R T I D O R,curtidor,,,,,
cusaa,K U S AAH,cusaa,,,,,
cusaabe,K U S AAH B E,cusaabe,,,,,
cusaana,K U S AAH N A,cusaana,,,,,
cusaana',K U S AAH N AH,cusaanaqq,,,,,
cusaba,K U S A B A,cusaba,,,,,
cusábabe,K U S AH B A B E,cusaqbabe,,,,,
cusábaca',K U S AH B A K AH,cusaqbacaqq,,,,,
cusábadu,K U S AH B A D U,cusaqbadu,,,,,
cusabe,K U S A B E,cusabe,,,,,
cusabi,K U S A B I,cusabi,,,,,
cusé'ndadu,K U S EH N D A D U,cuseqqqndadu,,,,,
cuse'ndanedu,K U S EH N D A N E D U,cuseqqndanedu,,,,,
cusee'lu,K U S EEH L U,cuseeqqlu,,,,,
cuseegu',K U S EEH G UH,cuseeguq,,,,,
cuseenda,K U S EEH N D A,cuseenda,,,,,
cuseenda',K U S EEH N D AH,cuseendaqq,,,,,
cuseenda'be,K U S EEH N D AH B E,cuseendaqqbe,,,,,
cuseenda'cabe,K U S EEH N D AH K A B E,cuseendaqqcabe,,,,,
cuseenda'ni,K U S EEH N D AH N I,cuseendaqqni,,,,,
cuseendaa,K U S EEH N D AAH,cuseendaa,,,,,
cuseendaca',K U S EEH N D A K AH,cuseendacaqq,,,,,
cusenda,K U S E N D A,cusenda,,,,,
cusendacaa,K U S E N D A K AAH,cusendacaa,,,,,
cusí'dinu,K U S IH D I N U,cusiqqqdinu,,,,,
cusiá,K U S I AH,cusiaq,,,,,
cusianda,K U S I A N D A,cusianda,,,,,
cusianda',K U S I A N D AH,cusiandaqq,,,,,
cusiándabe,K U S I AH N D A B E,cusiaqndabe,,,,,
cusiándacabe,K U S I AH N D A K A B E,cusiaqndacabe,,,,,
cusichonga,K U S I CH O N G A,cusichonga,,,,,
cusiene,K U S I E N E,cusiene,,,,,
cusietenala'dxe',K U S I E T E N A L AH DX EH,cusietenalaqqdxeqq,,,,,
cusiga'de,K U S I G AH D E,cusigaqqde,,,,,
cusiga'de',K U S I G AH D EH,cusigaqqdeqq,,,,,
cusigaanalu',K U S I G AAH N A L UH,cusigaanaluqq,,,,,
cusiguenda,K U S I G E N D A,cusiguenda,,,,,
cusiguiee',K U S I G I EEH,cusiguieeqq,,,,,
cusiguii,K U S I G IIH,cusiguii,,,,,
cusiguiibe,K U S I G IIH B E,cusiguiibe,,,,,
cusiguiinu,K U S I G IIH N U,cusiguiinu,,,,,
cusiguiiu,K U S I G IIH U,cusiguiiu,,,,,
cusihuinne',K U S I U I NL EH,cusihuinneqq,,,,,
cusihuinni,K U S I U I NL I,cusihuinni,,,,,
cusihuínnilu',K U S I U IH NL I L UH,cusihuiqnniluqq,,,,,
cusihuínnime,K U S I U IH NL I M E,cusihuiqnnime,,,,,
cusihuínninu,K U S I U IH NL I N U,cusihuiqnninu,,,,,
cusiide',K U S IIH D EH,cusiideqq,,,,,
cusiidi',K U S IIH D IH,cusiidiqq,,,,,
cusiidibe,K U S IIH D I B E,cusiidibe,,,,,
cusiidica',K U S IIH D I K AH,cusiidicaqq,,,,,
cusiidicabe,K U S IIH D I K A B E,cusiidicabe,,,,,
cusiidilu',K U S IIH D I L UH,cusiidiluqq,,,,,
cusiidini,K U S IIH D I N I,cusiidini,,,,,
cusiidiru',K U S IIH D I R UH,cusiidiruqq,,,,,
cusiiditu,K U S IIH D I T U,cusiiditu,,,,,
cusiní',K U S I N IH,cusiniqqq,,,,,
cusisaca,K U S I S A K A,cusisaca,,,,,
cusisácabe,K U S I S AH K A B E,cusisaqcabe,,,,,
cusisácaca',K U S I S AH K A K AH,cusisaqcacaqq,,,,,
cusisácacabe,K U S I S AH K A K A B E,cusisaqcacabe,,,,,
cusuga'de',K U S U G AH D EH,cusugaqqdeqq,,,,,
cutálelu',K U T AH L E L UH,cutaqleluqq,,,,,
cutiee,K U T I EEH,cutiee,,,,,
cutiiditu,K U T IIH D I T U,cutiiditu,,,,,
cutiiqui,K U T IIH K I,cutiiki,,,,,
cutoo,K U T OOH,cutoo,,,,,
cutooca',K U T OOH K AH,cutoocaqq,,,,,
cutoocabe,K U T OOH K A B E,cutoocabe,,,,,
cutópa,K U T OH P A,cutoqpa,,,,,
cutópabe,K U T OH P A B E,cutoqpabe,,,,,
cutopané,K U T O P A N EH,cutopaneq,,,,,
cuuxhu',K UUH XH UH,cuuxhuqq,,,,,
cuxhatañeecabe,K U XH A T A GN EEH K A B E ,cuxhatanweecabe,,,,,
cuxhéguecabe,K U XH EH G E K A B E,cuxheqguecabe,,,,,
cuxhéguetu,K U XH EH G E T U,cuxheqguetu,,,,,
cuxhidxena'ya',K U XH I DX E N AH Y AH,cuxhidxenaqqyaqq,,,,,
cuxhidxi,K U XH I DX I,cuxhidxi,,,,,
cuxhidxinaru',K U XH I DX I N A R UH,cuxhidxinaruqq,,,,,
cuxhii,K U XH IIH,cuxhii,,,,,
cuxhu,K U XH U,cuxhu,,,,,
cuxhui,K U XH U I,cuxhui,,,,,
cuxidxi,K U X I DX I,cuxidxi,,,,,
cuxooñe',K U X OOH GN EH,cuxoonweqq,,,,,
cuyaacabe,K U Y AAH K A B E,cuyaacabe,,,,,
cuyube',K U Y U B EH,cuyubeqq,,,,,
cuyubi,K U Y U B I,cuyubi,,,,,
cuyúbica',K U Y UH B I K AH,cuyuqbicaqq,,,,,
cuyúbicabe,K U Y UH B I K A B E,cuyuqbicabe,,,,,
cuyúbilu',K U Y UH B I L UH,cuyuqbiluqq,,,,,
cuyúbitu,K U Y UH B I T U,cuyuqbitu,,,,,
cuyubu',K U Y U B UH,cuyubuqq,,,,,
cuza,K U Z A,cuza,,,,,
cuzaa,K U Z AAH,cuzaa,,,,,
cuzaabe,K U Z AAH B E,cuzaabe,,,,,
cuzaani',K U Z AAH N IH,cuzaaniqq,,,,,
cuzaanibe,K U Z AAH N I B E,cuzaanibe,,,,,
cuzaanini,K U Z AAH N I N I,cuzaanini,,,,,
cuzaaqui',K U Z AAH K IH,cuzaakiqq,,,,,
cuzaaquibe,K U Z AAH K I B E,cuzaakibe,,,,,
cuzé'tedu,K U Z EH T E D U,cuzeqqqtedu,,,,,
cuzeete',K U Z EEH T EH,cuzeeteqq,,,,,
cuzeetebe,K U Z EEH T E B E,cuzeetebe,,,,,
cuzeetecabe,K U Z EEH T E K A B E,cuzeetecabe,,,,,
cuzeetenu,KUZ EEH TENU,cuzeetenu,,,,,
cuzenda,K U Z E N D A,cuzenda,,,,,
cuzuhuaa,K U Z U U AAH,cuzuhuaa,,,,,
cuzulú,K U Z U L UH,cuzuluq,,,,,
cuzulúnu,K U Z U L UH N U,cuzuluqnu,,,,,
cuzuni',K U Z U N IH,cuzuniqq,,,,,
cuzuuba',K U Z UUH B AH,cuzuubaqq,,,,,
cuzuubacabe,K U Z UUH B A K A B E,cuzuubacabe,,,,,
da,D A,da,,,,,
da',D AH,daqq,,,,,
da'be,D AH B E,daqqbe,,,,,
da'gu',D AH G UH,daqqguqq,,,,,
daa,D AAH,daa,,,,,
daa'ca,D AAH K A,daaqqca,,,,,
dalia,D A L I A,dalia,,,,,
dalmanuta,D A L M A N U T A,dalmanuta,,,,,
dalton,D A L T O N,dalton,,,,,
dámaris,D AH M A R I S,daqmaris,,,,,
damasco,D A M A S K O,damasco,,,,,
damian,D A M I A N,damian,,,,,
dananda,D A N A N D A,dananda,,,,,
dando,D A N D O,dando,,,,,
dané,D A N EH,daneq,,,,,
dani,D A N I,dani,,,,,
daniel,D A N I E L,daniel,,,,,
danihuiini',D A N I U IIH N IH,danihuiiniqq,,,,,
david,D A B I D,david,,,,,
de,D E,de,,,,,
dé,D EH,deq,,,,,
de'gu',D EH G UH,deqqguqq,,,,,
debibilidad,D E B I B I L I D A D,debibilidad,,,,,
débil,D EH B I L,deqbil,,,,,
debilidad,D E B I L I D A D,debilidad,,,,,
decápolis,D E K AH P O L I S,decaqpolis,,,,,
deche,D E CH E,deche,,,,,
deche',D E CH EH,decheqq,,,,,
déchecabe,D EH CH E K A B E,deqchecabe,,,,,
déchecame,D EH CH E K A M E,deqchecame,,,,,
décheme,D EH CH E M E,deqcheme,,,,,
dechetu,D E CH E T U,dechetu,,,,,
decidir,D E S I D I R,decidir,,,,,
decidirbe,D E S I D I R B E,decidirbe,,,,,
décima,D EH S I M A,deqcima,,,,,
decisión,D E S I S I OH N,decisioqn,,,,,
dede,D E D E,dede,,,,,
dedicación,D E D I K A S I OH N,dedicacioqn,,,,,
defectu,D E F E K T U,defectu,,,,,
defender,D E F E N D E R,defender,,,,,
defenderbe,D E F E N D E R B E,defenderbe,,,,,
defenderdu,D E F E N D E R D U,defenderdu,,,,,
defenderlu',D E F E N D E R L UH,defenderluqq,,,,,
defendertu,D E F E N D E R T U,defendertu,,,,,
deguayuaa',D E G U A Y U AAH,deguayuaaqq,,,,,
deguyoo,D E G U Y OOH,deguyoo,,,,,
deguyoobe,D E G U Y OOH B E,deguyoobe,,,,,
deguyoolo',D E G U Y OOH L OH,deguyooloqq,,,,,
del,D E L,del,,,,,
delante,D E L A N T E,delante,,,,,
demetrio,D E M E T R I O,demetrio,,,,,
demonio,D E M O N I O,demonio,,,,,
den,D E N,den,,,,,
denariu,D E N A R I U,denariu,,,,,
dendxu',D E N DX UH,dendxuqq,,,,,
dendxuhuiini',D E N DX U U IIH N IH,dendxuhuiiniqq,,,,,
dentru,D E N T R U,dentru,,,,,
depositar,D E P O S I T A R,depositar,,,,,
depositarlu',D E P O S I T A R L UH,depositarluqq,,,,,
derbe,D E R B E,derbe,,,,,
derechu,D E R E CH U,derechu,,,,,
deru,D E R U,deru,,,,,
dérú,D EH R UH,deqruq,,,,,
deru',D E R UH,deruqq,,,,,
déru',D EH R UH,deqruqq,,,,,
dérú',D EH R UH,deqruqqq,,,,,
descuidadamente,D E S K U I D A D A M E N T E,descuidadamente,,,,,
desear,D E S E A R,desear,,,,,
desearnu,D E S E A R N U,desearnu,,,,,
deseartu,D E S E A R T U,deseartu,,,,,
deseu,D E S E U,deseu,,,,,
deshilachar,D E S I L A CH A R,deshilachar,,,,,
desiertu,D E S I E R T U,desiertu,,,,,
desorden,D E S O R D E N,desorden,,,,,
despacio,D E S P A S I O,despacio,,,,,
despedir,D E S P E D I R,despedir,,,,,
despedirbe,D E S P E D I R B E,despedirbe,,,,,
despedírcabe,D E S P E D IH R K A B E,despediqrcabe,,,,,
despedirdu,D E S P E D I R D U,despedirdu,,,,,
despedírsibe,D E S P E D IH R S I B E,despediqrsibe,,,,,
despreciar,D E S P R E S I A R,despreciar,,,,,
despreciarbe,D E S P R E S I A R B E,despreciarbe,,,,,
despreciarca',D E S P R E S I A R K AH,despreciarcaqq,,,,,
despreciárcabe,D E S P R E S I AH R K A B E,despreciaqrcabe,,,,,
despreciarlu',D E S P R E S I A R L UH,despreciarluqq,,,,,
despreciartu,D E S P R E S I A R T U,despreciartu,,,,,
despreciu,D E S P R E S I U,despreciu,,,,,
despué,D E S P U EH,despueq,,,,,
deysi,D E Y S I,deysi ,,,,,
di,D I,di,,,,,
dí,D IH,diq,,,,,
di',D IH,diqq,,,,,
di'ba',D IH B AH,diqqbaqq,,,,,
di'di',D IH D IH,diqqdiqq,,,,,
dia,D I A,dia,,,,,
día,D IH A,diqa,,,,,
dia',D I AH,diaqq,,,,,
diablo,D I A B L O,diablo,,,,,
diablu,D I A B L U,diablu,,,,,
diaga,D I A G A,diaga,,,,,
diaga'nu,D I A G AH N U,diagaqqnu,,,,,
diagaa,D I A G AAH,diagaa,,,,,
diagabe,D I A G A B E,diagabe,,,,,
diágabe,D I AH G A B E,diaqgabe,,,,,
diágaca',D I AH G A K AH,diaqgacaqq,,,,,
diágacabe,D I AH G A K A B E,diaqgacabe,,,,,
diagacuaata',D I A G A K U AAH T AH,diagacuaataqq,,,,,
diagalaga,D I A G A L A G A,diagalaga,,,,,
diaganu,D I A G A N U,diaganu,,,,,
diágatu,D I AH G A T U,diaqgatu,,,,,
diagu,D I A G U,diagu,,,,,
diario,D I A R I O,diario,,,,,
díaz,D IH A Z,diqaz,,,,,
dicen,D I S E N,dicen,,,,,
dichosa,D I CH O S A,dichosa,,,,,
dichoso,D I CH O S O,dichoso,,,,,
dichu,D I CH U,dichu,,,,,
didi,D I D I ,didi,,,,,
didilaaga',D I D I L AAH G AH,didilaagaqq,,,,,
didxa,D I DX A,didxa,,,,,
didxastiá,D I DX A S T I AH,didxastiaq,,,,,
didxazá,D I DX A Z AH,didxazaq,,,,,
die',D I EH,dieqq,,,,,
diecinueve,D I E S I N U E B E,diecinueve,,,,,
dieciocho,D I E S I O CH O,dieciocho,,,,,
dieciseis,D I E S I S E I S,dieciseis,,,,,
diee,D I EEH,diee,,,,,
diez,D I E Z,diez,,,,,
dii,D IIH,dii,,,,,
diidxa,D IIH DX A,diidxa,,,,,
diidxa',D IIH DX AH,diidxaqq,,,,,
diidxanu,D IIH DX A N U,diidxanu,,,,,
diidxatu,D IIH DX A T U,diidxatu,,,,,
diiti,D IIH T I,diiti,,,,,
dilan,D I L A N,dilan,,,,,
diluvio,D I L U B I O,diluvio,,,,,
dinero,D I N E R O,dinero,,,,,
dionisio,D I O N I S I O,dionisio,,,,,
dios,D I O S,dios,,,,,
diosa,D I O S A,diosa,,,,,
diótrefes,D I OH T R E F E S,dioqtrefes,,,,,
diou,D I O U,diou,,,,,
director,D I R E K T O R,director,,,,,
dirigir,D I R I J I R,dirigir,,,,,
disciplinar,D I S S I P L I N A R,disciplinar,,,,,
disciplinartu,D I S S I P L I N A R T U,disciplinartu,,,,,
discípulo,D I S S IH P U L O,disciqpulo,,,,,
discursu,D I S K U R S U,discursu,,,,,
